,skid,cell_type,idx,name,name_noside,side,annotated_name
2683,7982307,DN-VNC,74.0,CPf descending ipsilateral-like right,CPf descending ipsilateral-like,right,no official annotation
2684,13774384,ascending,2896.0,NB5-2 lineage 6 (HMD X?)_a1r,NB5-2 lineage 6 _a1,right,proprio
2685,15556861,ascending,2248.0,A10i2?_a1r Chair-5-like?,A10i2?_a1r Chair-5-like?,right,proprio
2686,9085808,pre-DN-VNC,1280.0,UNK brancher 7 right,UNK brancher 7,right,no official annotation
2687,6653450,pre-DN-SEZ,1012.0,DALcl12 l vv 6,DALcl12 vv 6,right,no official annotation
2688,17340973,PN-somato,543.0,DPM long neck right,DPM long neck,right,proprio 2nd_order PN
2689,5163599,other,2864.0,DPMpm1 FB3?_right,DPMpm1 FB3?,right,no official annotation
2690,9037152,PN-somato,919.0,DALcl12 vv 5,DALcl12 vv 5,right,PL-3; proprio 2nd_order PN
2691,6182848,PN-somato,1098.0,DALcl12 vv 1 right,DALcl12 vv 1,right,proprio 2nd_order PN
2692,15553218,other,2188.0,DALcm12 horseshoe right; DALcm12 v e 23,DALcm12 horseshoe; DALcm12 v e 23,right,no official annotation
2693,14938436,ascending,2268.0,A10i2?_a1r Chair-5?,A10i2?_a1r Chair-5?,right,proprio
2694,2505266,PN-somato,622.0,CP contralateral right; helper-gap neuron down_oct,CP contralateral; helper-gap neuron down_oct,right,proprio 2nd_order PN
2695,15018449,pre-DN-VNC,1805.0,UNK crinkled right,UNK crinkled,right,no official annotation
2696,14756061,pre-DN-VNC,34.0,DALv1_PB3_right,DALv1_PB3,right,no official annotation
2697,3765735,pre-DN-VNC,1169.0,BLAl horseshoe neuron right,BLAl horseshoe neuron,right,no official annotation
2698,17176781,LN,406.0,bilateral-3 R,bilateral-3,right,FB2N-18
2699,10351681,MB-FFN,2100.0,Horns_right,Horns,right,FFN-24
2700,9116228,pre-DN-VNC,2616.0,WQ_right,WQ,right,no official annotation
2701,14753815,pre-DN-VNC,2756.0,SLQ1_right,SLQ1,right,no official annotation
2702,3027876,DN-SEZ,228.0,Tomato Vine 2_right,Tomato Vine 2,right,no official annotation
2703,6597872,LN,1597.0,bilateral R,bilateral,right,FB2N-11
2704,8566140,pre-DN-VNC,544.0,DPMm1 3 (Output of Munin)_right,DPMm1 3 ,right,no official annotation
2705,19271710,LN,1321.0,AS ; Right DAL neuron R,AS ; DAL neuron,right,FB2N-6
2706,8572353,pre-DN-VNC,782.0,VB: DPMm1 4_right,VB: DPMm1 4,right,no official annotation
2707,16195633,DN-SEZ,422.0,DPMpm1 bushy descending right,DPMpm1 bushy descending,right,no official annotation
2708,17867309,pre-DN-SEZ,2274.0,CZ_right,CZ,right,no official annotation
2709,12805363,MBIN,1216.0,MBE22 right,MBE22,right,OAN-g1
2710,9015568,LHN,844.0,scythe right,scythe,right,CN-39
2711,11102156,CN,257.0,BM : BALp neuron_right,BM : BALp neuron,right,no official annotation
2712,16987409,MB-FBN,928.0,DPMpl lat 4 loSMpl_right,DPMpl lat 4 loSMpl,right,FAN-9
2713,11361875,PN-somato,1849.0,DPMpm a 1 MEF comm,DPMpm a 1 MEF comm,right,FFN-27; noci 2nd_order PN
2714,17854345,MB-FBN,2190.0,ASB B1 right,ASB B1,right,CN-31; FBN-26; noci 2nd_order PN
2715,19786464,CN,1160.0,BP 1 ; Right,BP 1 ;,right,no official annotation
2716,14495367,CN,887.0,BP_right,BP,right,no official annotation
2717,6193472,pre-DN-VNC,45.0,AA: DALcl12 d_right,AA: DALcl12 d,right,no official annotation
2718,2650887,pre-DN-VNC,2659.0,CA ; DPMpm1 1_right,CA ; DPMpm1 1,right,no official annotation
2719,12031406,pre-DN-VNC,1526.0,DPLc4_5_right (PB to LAL),DPLc4_5 ,right,no official annotation
2720,10276161,pre-DN-VNC,2065.0,DALd_r 10 10276162 - JL,DALd_r 10 10276162 - JL,right,no official annotation
2721,16350988,pre-DN-VNC,1016.0,IK; Loopy_right,IK; Loopy,right,no official annotation
2722,19156025,pre-DN-VNC,1922.0,Brain looper right,Brain looper,right,no official annotation
2723,8184598,CN,1820.0,BI ; NI_right,BI ; NI,right,no official annotation
2724,6300434,MB-FFN,1074.0,DALcl12 d 3 neuron 6300435 right,DALcl12 d 3 neuron 6300435,right,FFN-7
2725,11889676,MB-FBN,68.0,E ; BAMD PN_right,E ; BAMD PN,right,CN-12; FBN-8
2726,5971400,other,1337.0,DS of Headphones right; CP23 d 6,DS of Headphones; CP23 d 6,right,no official annotation
2727,4103336,MB-FBN,682.0,"MBON-F-V8;14+4 cell body close to other relays, right","MBON-F-V8;14+4 cell body close to other relays,",right,FB2N-7
2728,5738449,MB-FBN,1918.0,W_right,W,right,CN-38; FAN-6
2729,8814922,MB-FBN,2196.0,BLAd ant lat 1_right,BLAd ant lat 1,right,FB2N-16
2730,12704069,MB-FBN,71.0,K ; DPLam med _right,K ; DPLam med ,right,CN-21; FBN-4
2731,7980369,MB-FBN,1694.0,BN ; DALcm12 L m ant lat 3_right,BN ; DALcm12 m ant lat 3,right,FBN-23
2732,4214582,CN,2557.0,Y ; DALcm12 L m ant lat 2_right,Y ; DALcm12 m ant lat 2,right,no official annotation
2733,7065182,LN,2773.0,F ; Convergence Sibling-2_right; DALcm12 m ant lat 11_right,F ; Convergence Sibling-2; DALcm12 m ant lat 11,right,CN-20
2734,14083681,MB-FBN,2377.0,X ; F1 pair; DALcm12 L m ant lat 9_right,X ; F1 pair; DALcm12 m ant lat 9,right,CN-19; FBN-9
2735,14077615,MB-FBN,1755.0,D ; Feedback neuron from nociceptive_right,D ; Feedback neuron from nociceptive,right,FBN-16
2736,15480928,MB-FBN,2003.0,G ; 4th order Thermo (Stops Halfway); DALcm12 L m ant lat 10_right,G ; 4th order Thermo ; DALcm12 m ant lat 10,right,CN-13; FBN-6
2737,14077179,MB-FBN,1870.0,MBE34-like_right; Right Handlebar?_TODO,MBE34-like; Handlebar?_TODO,right,FB2N-2
2738,14214039,CN,2724.0,S ; Convergence Sibling AB Right; DALcm12 m ant lat 2_right,S ; Convergence Sibling AB; DALcm12 m ant lat 2,right,no official annotation
2739,13953546,CN,1873.0,Crab Arm DAMd23_right,Crab Arm DAMd23,right,no official annotation
2740,4411542,CN,2748.0,T1 ; DALcl12 d 4_right,T1 ; DALcl12 d 4,right,CN-22
2741,17166682,LHN,2728.0,down_pvl09_right,down_pvl09,right,no official annotation
2742,15590555,pre-DN-SEZ,2394.0,CE ; NI_right,CE ; NI,right,no official annotation
2743,8370111,PN,2787.0,Pre-ipsigoro-2_right,Pre-ipsigoro-2,right,respiratory 2nd_order PN
2744,17813006,CN,424.0,AD ; DALcm12 m ant lat 7_right,AD ; DALcm12 m ant lat 7,right,no official annotation
2745,18098174,MB-FFN,1220.0,Tel-ipsigoro_right?,Tel-ipsigoro?,right,FFN-23
2746,15488316,MB-FBN,69.0,contralateral in brain like A01 left,contralateral in brain like A01,right,FB2N-8
2747,14754777,pre-DN-VNC,829.0,DALv1_PB1_right,DALv1_PB1,right,no official annotation
2748,14127447,MB-FFN,1972.0,Major upstream of 4g_right,Major upstream of 4g,right,FFN-15
2749,15548844,DN-VNC,1935.0,DALcm12_v_p_11(22)_right TODO lateral large dendrite,DALcm12_v_p_11 TODO lateral large dendrite,right,no official annotation
2750,8127390,pre-DN-VNC,2835.0,down_oct1_right,down_oct1,right,no official annotation
2751,17176819,MB-FFN,866.0,To finish with Soma right,To finish with Soma,right,FFN-6
2752,14680483,pre-DN-VNC,2474.0,GH_right,GH,right,CN-34
2753,8981761,LHN,2647.0,DPLc_post_med-2_right; offPVL09d_right; DPLc,DPLc_post_med-2; offPVL09d; DPLc,right,no official annotation
2754,13411445,pre-DN-VNC,320.0,DPMm1_2 right ipsi cross-layer CC,DPMm1_2 ipsi cross-layer CC,right,no official annotation
2755,15481779,pre-DN-VNC,2560.0,DPLc_post_med-1_right,DPLc_post_med-1,right,no official annotation
2756,14374534,pre-DN-VNC,1205.0,UNK brain ascending right,UNK brain ascending,right,no official annotation
2757,12474815,pre-DN-VNC,1498.0,CPf contralateral 2 right,CPf contralateral 2,right,no official annotation
2758,4876839,pre-DN-VNC,335.0,BLAv1_3_right (DALcl n1)?,BLAv1_3 ?,right,no official annotation
2759,16913476,pre-DN-VNC,1395.0,WI; CM4 dor ant 10 to LAL_right,WI; CM4 dor ant 10 to LAL,right,no official annotation
2760,15736398,other,1629.0,BK: DALcl12 v d 19_right,BK: DALcl12 v d 19,right,no official annotation
2761,17330632,CN,956.0,To Complete with soma right,To Complete with soma,right,no official annotation
2762,14492880,pre-DN-VNC,2201.0,DPMl stick right,DPMl stick,right,no official annotation
2763,17355864,pre-DN-VNC,971.0,BAla34 bilateral 3 right,BAla34 bilateral 3,right,no official annotation
2764,13764822,DN-SEZ,1911.0,BSD; BAmd2 ven desc lat 5_right,BSD; BAmd2 ven desc lat 5,right,no official annotation
2765,14656798,pre-DN-VNC,1943.0,BAlp1_right,BAlp1,right,no official annotation
2766,9604434,pre-DN-VNC,58.0,UNK brancher 2 right,UNK brancher 2,right,no official annotation
2767,18232369,DN-SEZ,2315.0,Dorsal contralateral 1 right,Dorsal contralateral 1,right,no official annotation
2768,8007556,MB-FFN,1062.0,oct1_right,oct1,right,FFN-25
2769,10079731,PN-somato,1879.0,BLAv12 ipsi 1 right,BLAv12 ipsi 1,right,noci 2nd_order PN
2770,8912726,other,685.0,BK1;DALcl12 v d 20_right,BK1;DALcl12 v d 20,right,no official annotation
2771,16340461,pre-DN-VNC,230.0,DPMl12a_right,DPMl12a,right,no official annotation
2772,5935744,pre-DN-VNC,1772.0,CM4 l MEF comm; CM4 dor ant 9 to LAL right,CM4 MEF comm; CM4 dor ant 9 to LAL,right,no official annotation
2773,9077224,pre-DN-VNC,1954.0,ni contralateral 3 right,ni contralateral 3,right,no official annotation
2774,8709865,pre-DN-VNC,2928.0,BLAv12_ant descending 1 right,BLAv12_ant descending 1,right,no official annotation
2775,16340011,pre-DN-VNC,172.0,DPMl anterior hook right,DPMl anterior hook,right,no official annotation
2776,13564607,pre-DN-VNC,2305.0,DPMm1_1_right - ipsi cross-layer CC,DPMm1_1 - ipsi cross-layer CC,right,no official annotation
2777,19090042,pre-DN-VNC,1209.0,CM13 hook 4 right,CM13 hook 4,right,no official annotation
2778,16347283,PN-somato,1414.0,CM13 lat 14 right,CM13 lat 14,right,noci 2nd_order PN
2779,10367190,pre-DN-VNC,120.0,BAlp_ant ascending right,BAlp_ant ascending,right,no official annotation
2780,9034378,pre-DN-VNC,1790.0,ni contralateral 4 right,ni contralateral 4,right,no official annotation
2781,20443457,PN,2024.0,Mickey Mouse_right; BLP12 b 2,Mickey Mouse; BLP12 b 2,right,FB2N-12; gustatory-pharyngeal 2nd_order PN
2782,9848760,MB-FBN,1848.0,AR ; Putative MBE; CP4 1_right,AR ; Putative MBE; CP4 1,right,FAN-5
2783,12049797,other,2053.0,To Finish with Soma; CP23 d 15 right,To Finish with Soma; CP23 d 15,right,no official annotation
2784,4411688,MB-FBN,1929.0,M_right,M,right,FB2N-3
2785,4617479,MB-FBN,924.0,N_right,N,right,FBN-7
2786,17784367,MB-FBN,1031.0,EX 2 ; Right (?),EX 2 ; ,right,FB2N-21
2787,5669107,CN,1454.0,L ; DALcm12 m lat 4_right,L ; DALcm12 m lat 4,right,no official annotation
2788,16405545,CN,210.0,Tomato Vine_right,Tomato Vine,right,no official annotation
2789,7594047,MB-FBN,1937.0,BF ; F3 pair; CP4 2_right,BF ; F3 pair; CP4 2,right,FBN-5
2790,8995807,PN,2185.0,BAla34 ascending 4 right,BAla34 ascending 4,right,gustatory-external 2nd_order PN
2791,4847079,pre-DN-VNC,2740.0,DALcm12 v p 25,DALcm12 v p 25,right,no official annotation
2792,17435678,MB-FFN,2184.0,HAS SOMA Neuron 17435679 right NL,HAS SOMA Neuron 17435679 NL,right,FFN-35
2793,15732485,pre-DN-SEZ,2525.0,BAmv12 looper 1 right,BAmv12 looper 1,right,no official annotation
2794,9072560,other,1118.0,ni contralateral 2 right,ni contralateral 2,right,no official annotation
2795,17755491,pre-DN-VNC,1342.0,pacman right,pacman,right,no official annotation
2796,5936935,pre-DN-VNC,1240.0,CM4 horseshoe right; DPMpl3 a 3 MEF CPMneuron 5936936,CM4 horseshoe; DPMpl3 a 3 MEF CPMneuron 5936936,right,no official annotation
2797,7590264,DN-VNC,1106.0,CP descending contralateral 2 right,CP descending contralateral 2,right,no official annotation
2798,2669844,DN-VNC,2157.0,Horseshoe deviant right,Horseshoe deviant,right,no official annotation
2799,15618614,CN,1023.0,Tidal wave right,Tidal wave,right,no official annotation
2800,13835439,pre-DN-VNC,1584.0,fishing_rod_right,fishing_rod,right,no official annotation
2801,8792477,MB-FBN,187.0,BL1 ; CM13 lat 1_right,BL1 ; CM13 lat 1,right,FBN-21
2802,9103732,MB-FBN,858.0,DA_right,DA,right,FAN-10
2803,4227831,other,1379.0,AC ; DALcm12 m ant med 1_right,AC ; DALcm12 m ant med 1,right,no official annotation
2804,17913199,PN-somato,1985.0,ASB TODO 17913200 right,ASB TODO 17913200,right,noci 2nd_order PN
2805,8132513,other,1758.0,BX ; CM4 dor pos 1_right,BX ; CM4 dor pos 1,right,PL-10
2806,5934511,MB-FBN,2809.0,BL ; CM13 med 4_right,BL ; CM13 med 4,right,FBN-19
2807,14334367,pre-DN-SEZ,1841.0,BQ 1 ; DPMl12 ant 1_right ,BQ 1 ; DPMl12 ant 1 ,right,no official annotation
2808,4199033,MB-FBN,2252.0,NK_right,NK,right,FAN-8
2809,6611100,CN,2376.0,H ; DALcm r v ant med_right,H ; DALcm v ant med,right,CN-41
2810,8019816,MB-FBN,423.0,BL 2 ; Right; CM13 med 1,BL 2 ;; CM13 med 1,right,FB2N-5
2811,7980189,CN,714.0,T ; Convergence; DALcm12 m ant lat 3_right,T ; Convergence; DALcm12 m ant lat 3,right,CN-24
2812,16178283,MBON,1002.0,MBE26 right,MBE26,right,MBON-p1; CN-61
2813,6290724,MB-FBN,1540.0,C ; DALcl12 L d 2_right,C ; DALcl12 d 2,right,CN-32; FBN-10
2814,16691937,MB-FBN,2697.0,A ; 4th order Thermo_right,A ; 4th order Thermo,right,CN-37; FBN-2
2815,16699958,MB-FBN,102.0,U ; Convergence Sibling; DALcm12 m ant lat 12_right,U ; Convergence Sibling; DALcm12 m ant lat 12,right,CN-33; FAN-7
2816,4022539,MBON,435.0,MBE20 right,MBE20,right,MBON-m1; CN-62
2817,2355126,RGN,1760.0,IPC 7 right,IPC 7,right,no official annotation
2818,13793212,RGN,211.0,DMS 2 right,DMS 2,right,no official annotation
2819,2357110,RGN,1116.0,IPC pair 1; IPC 6 right,IPC pair 1; IPC 6,right,no official annotation
2820,2340336,sensory,2340.0,AN-R-Sens-B1-ACa-02,ANSens-B1-ACa-02,right,enteric
2821,2456826,sensory,110.0,AN-R-Sens-B1-ACa-01,ANSens-B1-ACa-01,right,enteric
2822,6554358,DN-SEZ,917.0,DPMpl12 double descending right,DPMpl12 double descending,right,no official annotation
2823,3436420,DN-SEZ,2380.0,Pre PMN right,Pre PMN,right,no official annotation
2824,2659386,RGN,206.0,DMS 1 right,DMS 1,right,no official annotation
2825,5869204,RGN,1924.0,CA-LP-2_right2,CA-LP-22,right,no official annotation
2826,13535380,RGN,482.0,IPC pair 2; IPC 1 right,IPC pair 2; IPC 1,right,no official annotation
2827,7569260,DN-VNC,1515.0,CP1 d 1 right,CP1 d 1,right,no official annotation
2828,11639192,DN-SEZ,2055.0,contra-vine 2 left,contra-vine 2,right,no official annotation
2829,3414508,DN-SEZ,1798.0,contra-vine left,contra-vine,right,no official annotation
2830,3561724,RGN,2253.0,IPC pair 3; IPC 5 right,IPC pair 3; IPC 5,right,no official annotation
2831,15202263,RGN,1690.0,IPC pair 5; IPC 4 right,IPC pair 5; IPC 4,right,no official annotation
2832,2283495,RGN,564.0,IPC pair 4; IPC 3 right,IPC pair 4; IPC 3,right,no official annotation
2833,2852273,RGN,1562.0,IPC pair 6; IPC 2 right,IPC pair 6; IPC 2,right,no official annotation
2834,5500958,DN-VNC,1017.0,Coaster (NPF) 2 right,Coaster  2,right,no official annotation
2835,17352470,DN-SEZ,1976.0,DPMpl12 Brain into SEZ? right,DPMpl12 Brain into SEZ?,right,no official annotation
2836,16651566,pre-DN-VNC,1095.0,BLAv12 hook 1 right,BLAv12 hook 1,right,no official annotation
2837,15800115,pre-DN-VNC,2172.0,BS: ni right,BS: ni,right,no official annotation
2838,5859372,pre-DN-VNC,2239.0,CM13 bilateral 1 right; CM a 6; CM13 lat 6,CM13 bilateral 1; CM a 6; CM13 lat 6,right,no official annotation
2839,17466463,pre-DN-VNC,608.0,CM13 hook 2 right; CM13 lat 16 - Uncertain At Gap,CM13 hook 2; CM13 lat 16 - Uncertain At Gap,right,no official annotation
2840,15732497,pre-DN-VNC,2779.0,BAmv12_dor loop right,BAmv12_dor loop,right,no official annotation
2841,9068346,pre-DN-VNC,743.0,DALcl12 vv 12 right,DALcl12 vv 12,right,no official annotation
2842,13849274,other,1748.0,BLAv12 hook 2 right,BLAv12 hook 2,right,no official annotation
2843,13003574,other,2131.0,BAmv12 spearhead right,BAmv12 spearhead,right,no official annotation
2844,9532295,pre-DN-VNC,1966.0,BAlp_ant ascending dendrite right,BAlp_ant ascending dendrite,right,no official annotation
2845,15894278,DN-VNC,1949.0,UNK contralateral 3 right,UNK contralateral 3,right,no official annotation
2846,16924423,pre-DN-VNC,8.0,Commissure neuron right,Commissure neuron,right,no official annotation
2847,4173633,pre-DN-VNC,1410.0,DALv23 LAL 5 right,DALv23 LAL 5,right,no official annotation
2848,5895651,pre-DN-VNC,975.0,CM13 hook 3 right; CMa 8 to loVP; CM13 lat 8 - Uncertain At Gap,CM13 hook 3; CMa 8 to loVP; CM13 lat 8 - Uncertain At Gap,right,no official annotation
2849,17031293,PN-somato,234.0,Hydra_right,Hydra,right,mechano-Ch 2nd_order PN; proprio 2nd_order PN
2850,17647621,DN-VNC,232.0,CM4 descending right,CM4 descending,right,no official annotation
2851,9067063,pre-DN-VNC,2202.0,DALcl12 vv 6,DALcl12 vv 6,right,PL-18
2852,15823055,pre-DN-VNC,1425.0,CM4 dor ant 14,CM4 dor ant 14,right,no official annotation
2853,17356024,pre-DN-VNC,2072.0,BAla12_34 neuron right,BAla12_34 neuron,right,no official annotation
2854,5319633,DN-VNC,1229.0,LAL to VNC up to A6_right,LAL to VNC up to A6,right,no official annotation
2855,16671014,pre-DN-VNC,822.0,UNK contralateral 2 right,UNK contralateral 2,right,PL-22
2856,12935696,CN,2622.0,BZ ; CM4 dor pos 2 right,BZ ; CM4 dor pos 2,right,PL-12
2857,16388736,DN-VNC,1965.0,CM4 contralateral descending 1 right,CM4 contralateral descending 1,right,no official annotation
2858,17380319,pre-DN-VNC,1081.0,CM13 bilateral 4 right,CM13 bilateral 4,right,no official annotation
2859,14328512,other,1202.0,BX 1; column of protocerebral bridge_right,BX 1; column of protocerebral bridge,right,PL-11
2860,4311241,pre-DN-VNC,2009.0,CM4 dor med_r; CM4 dor ant 3 to LAL right,CM4 dor med_r; CM4 dor ant 3 to LAL,right,no official annotation
2861,5164129,pre-DN-VNC,1764.0,BAmv12 local neuron right,BAmv12 local neuron,right,no official annotation
2862,10287315,other,86.0,DALv1 contralateral 3 right; Tel-like 9?,DALv1 contralateral 3; Tel-like 9?,right,no official annotation
2863,13557064,DN-VNC,2594.0,MDNb_right; pair 1 right,MDNb; pair 1,right,no official annotation
2864,18464581,DN-VNC,2429.0,MDNa_right; pair 2 right,MDNa; pair 2,right,no official annotation
2865,11362589,PN-somato,504.0,DPMpl3 contralateral right; DPMpl3 4 MEF ant and comm subGC,DPMpl3 contralateral; DPMpl3 4 MEF ant and comm subGC,right,proprio 2nd_order PN
2866,16540741,pre-DN-VNC,1403.0,CPf contralateral 1 right,CPf contralateral 1,right,no official annotation
2867,17897230,pre-DN-VNC,249.0,BLAv12 ipsi 2 right,BLAv12 ipsi 2,right,no official annotation
2868,9091922,pre-DN-VNC,2147.0,UNK brancher 4 right - missing dendrite,UNK brancher 4 - missing dendrite,right,no official annotation
2869,16471422,pre-DN-VNC,2348.0,BS ; Right,BS ;,right,no official annotation
2870,5805651,pre-DN-VNC,402.0,BAlp_ant bilateral right,BAlp_ant bilateral,right,no official annotation
2871,6188181,pre-DN-VNC,2650.0,DALcl12 vv 3 (BV ; RIGHT DALcl12 r vv 7) right,DALcl12 vv 3 ,right,no official annotation
2872,9051500,PN-somato,2738.0,BPL local 6 right,BPL local 6,right,noci 2nd_order PN
2873,4591713,pre-DN-VNC,2665.0,LAL bilateral coordination right; J. II. Posterior target neuron #2 MB PN; CM4 dor pos 9,LAL bilateral coordination; J. II. Posterior target neuron #2 MB PN; CM4 dor pos 9,right,PL-21
2874,16852421,pre-DN-VNC,1150.0,BAlp_ant bilateral 2 right,BAlp_ant bilateral 2,right,no official annotation
2875,16578252,pre-DN-VNC,1614.0,CM13 bilateral 3 right; CM13 lat 19,CM13 bilateral 3; CM13 lat 19,right,PL-23
2876,18545747,pre-DN-VNC,2546.0,I. III. Posterior target neuron #2 MB PN; CM13 med 8,I. III. Posterior target neuron #2 MB PN; CM13 med 8,right,no official annotation
2877,16934932,pre-DN-VNC,3.0,UNK contralateral 1 right,UNK contralateral 1,right,PL-20
2878,17535542,pre-DN-SEZ,517.0,BW ; Right DALc12 vv 2,BW ; DALc12 vv 2,right,no official annotation
2879,17435815,pre-DN-VNC,2711.0,ni contralateral 1 right,ni contralateral 1,right,no official annotation
2880,8710444,pre-DN-VNC,2918.0,BLAv1_2_right,BLAv1_2,right,no official annotation
2881,16709072,pre-DN-VNC,24.0,BAmd1 contralateral 1 right,BAmd1 contralateral 1,right,no official annotation
2882,5893912,pre-DN-VNC,2146.0,CM13 hook 1 right; CMa 7 to loVP; CM13 lat 7_right,CM13 hook 1; CMa 7 to loVP; CM13 lat 7,right,no official annotation
